classifier,ulevel,dataset,distance,cmp,acc,train_duration,test_duration
UGNB,0.4,BME,ued,simple_cmp,0.7333333333333333,656.12,257.88
UGNB,0.4,CBF,ued,simple_cmp,0.9566666666666668,667.53,1307.33
UGNB,0.4,UMD,ued,simple_cmp,0.9236111111111112,653.73,149.36
UGNB,0.4,SyntheticControl,ued,simple_cmp,0.9033333333333332,626.28,21.93
UGNB,0.4,ShapeletSim,ued,simple_cmp,0.9555555555555556,672.81,491.81
UGNB,0.4,Chinatown,ued,simple_cmp,0.97667638483965,605.65,59.46
UGNB,0.4,ECG200,ued,cdf_cmp,0.78,617.54,23.2
UGNB,0.4,TwoLeadECG,ued,cdf_cmp,0.8191395961369623,656.52,1703.72
UGNB,0.4,ECGFiveDays,ued,cdf_cmp,0.7375145180023229,680.47,1470.77
UGNB,0.4,ItalyPowerDemand,ued,cdf_cmp,0.9203109815354712,620.01,180.02
UGNB,0.4,SonyAIBORobotSurface2,ued,cdf_cmp,0.7911857292759706,629.83,948.45
UGNB,0.4,SonyAIBORobotSurface1,ued,cdf_cmp,0.908485856905158,631.14,733.48
UGNB,0.4,Plane,ued,cdf_cmp,0.9333333333333332,643.29,47.52
UGNB,0.4,Trace,ued,cdf_cmp,0.87,651.25,53.69
UGNB,0.4,SmoothSubspace,ued,cdf_cmp,0.6266666666666667,594.86,3.25
UGNB,0.4,BME,ued,cdf_cmp,0.6266666666666667,661.69,291.72
UGNB,0.4,CBF,ued,cdf_cmp,0.9188888888888888,656.95,1121.56
UGNB,0.4,UMD,ued,cdf_cmp,0.7430555555555556,639.46,173.54
UGNB,0.4,SyntheticControl,ued,cdf_cmp,0.29,590.29,10.71
UGNB,0.4,ShapeletSim,ued,cdf_cmp,0.9111111111111112,645.78,409.25
UGNB,0.4,Chinatown,ued,cdf_cmp,0.9737609329446064,605.04,83.49
UGNB,0.4,ECG200,ued,interval_cmp,0.81,614.53,24.13
UGNB,0.4,TwoLeadECG,ued,interval_cmp,0.8050921861281826,647.86,1106.01
UGNB,0.4,ECGFiveDays,ued,interval_cmp,0.9454123112659698,664.37,1517.32
UGNB,0.4,ItalyPowerDemand,ued,interval_cmp,0.9416909620991254,636.84,354.93
UGNB,0.4,SonyAIBORobotSurface2,ued,interval_cmp,0.8100734522560336,623.72,535.06
UGNB,0.4,SonyAIBORobotSurface1,ued,interval_cmp,0.9234608985024958,617.91,394.98
UGNB,0.4,Plane,ued,interval_cmp,0.9333333333333332,639.23,40.34
UGNB,0.4,Trace,ued,interval_cmp,0.71,616.64,27.62
UGNB,0.4,SmoothSubspace,ued,interval_cmp,0.8333333333333334,617.4,17.61
UGNB,0.4,BME,ued,interval_cmp,0.7333333333333333,641.13,191.78
UGNB,0.4,CBF,ued,interval_cmp,0.9544444444444444,660.12,975.22
UGNB,0.4,UMD,ued,interval_cmp,0.9513888888888888,640.83,145.61
UGNB,0.4,SyntheticControl,ued,interval_cmp,0.9133333333333332,621.51,23.43
UGNB,0.4,ShapeletSim,ued,interval_cmp,0.95,649.09,408.94
UGNB,0.4,Chinatown,ued,interval_cmp,0.979591836734694,604.97,40.51
UGNB,0.6,ECG200,ued,simple_cmp,0.78,627.75,19.06
UGNB,0.6,TwoLeadECG,ued,simple_cmp,0.6856892010535558,645.16,1249.34
UGNB,0.6,ECGFiveDays,ued,simple_cmp,0.775842044134727,674.23,1936.74
UGNB,0.6,ItalyPowerDemand,ued,simple_cmp,0.9203109815354712,627.4,376.41
UGNB,0.6,SonyAIBORobotSurface2,ued,simple_cmp,0.8268625393494229,625.76,648.45
UGNB,0.6,SonyAIBORobotSurface1,ued,simple_cmp,0.8801996672212978,620.1,416.91
UGNB,0.6,Plane,ued,simple_cmp,0.961904761904762,618.42,26.22
UGNB,0.6,Trace,ued,simple_cmp,0.87,634.05,32.82
UGNB,0.6,SmoothSubspace,ued,simple_cmp,0.76,619.64,17.7
UGNB,0.6,BME,ued,simple_cmp,0.7066666666666667,642.33,257.23
UGNB,0.6,CBF,ued,simple_cmp,0.9388888888888888,656.82,1166.64
UGNB,0.6,UMD,ued,simple_cmp,0.9097222222222222,653.15,185.01
UGNB,0.6,SyntheticControl,ued,simple_cmp,0.6766666666666666,618.61,26.74
UGNB,0.6,ShapeletSim,ued,simple_cmp,0.6333333333333333,653.48,499.84
UGNB,0.6,Chinatown,ued,simple_cmp,0.9300291545189504,607.47,93.99
UGNB,0.6,ECG200,ued,cdf_cmp,0.82,608.39,19.17
UGNB,0.6,TwoLeadECG,ued,cdf_cmp,0.6865671641791045,662.15,1858.86
UGNB,0.6,ECGFiveDays,ued,cdf_cmp,0.6329849012775842,686.77,1853.95
UGNB,0.6,ItalyPowerDemand,ued,cdf_cmp,0.912536443148688,617.28,210.73
UGNB,0.6,SonyAIBORobotSurface2,ued,cdf_cmp,0.7628541448058762,638.1,996.29
UGNB,0.6,SonyAIBORobotSurface1,ued,cdf_cmp,0.8535773710482529,629.19,813.17
UGNB,0.6,Plane,ued,cdf_cmp,0.8476190476190476,612.7,20.65
UGNB,0.6,Trace,ued,cdf_cmp,0.63,646.85,47.77
UGNB,0.6,SmoothSubspace,ued,cdf_cmp,0.5866666666666667,602.95,5.58
UGNB,0.6,BME,ued,cdf_cmp,0.64,662.19,309.13
UGNB,0.6,CBF,ued,cdf_cmp,0.8833333333333333,662.03,1314.6
UGNB,0.6,UMD,ued,cdf_cmp,0.7916666666666666,627.06,125.69
UGNB,0.6,SyntheticControl,ued,cdf_cmp,0.21,593.66,11.29
UGNB,0.6,ShapeletSim,ued,cdf_cmp,0.4944444444444444,645.35,440.8
UGNB,0.6,Chinatown,ued,cdf_cmp,0.9096209912536444,612.24,146.33
UGNB,0.6,ECG200,ued,interval_cmp,0.82,616.58,17.01
UGNB,0.6,TwoLeadECG,ued,interval_cmp,0.7085162423178226,656.49,1209.58
UGNB,0.6,ECGFiveDays,ued,interval_cmp,0.7967479674796748,666.11,1782.99
UGNB,0.6,ItalyPowerDemand,ued,interval_cmp,0.9212827988338192,630.42,387.18
UGNB,0.6,SonyAIBORobotSurface2,ued,interval_cmp,0.8268625393494229,632.24,566.58
UGNB,0.6,SonyAIBORobotSurface1,ued,interval_cmp,0.8885191347753744,620.67,451.21
UGNB,0.6,Plane,ued,interval_cmp,0.961904761904762,619.2,34.87
UGNB,0.6,Trace,ued,interval_cmp,0.87,623.66,27.71
UGNB,0.6,SmoothSubspace,ued,interval_cmp,0.78,622.95,29.69
UGNB,0.6,BME,ued,interval_cmp,0.7066666666666667,655.83,212.07
UGNB,0.6,CBF,ued,interval_cmp,0.9355555555555556,660.72,849.31
UGNB,0.6,UMD,ued,interval_cmp,0.9097222222222222,641.82,142.79
UGNB,0.6,SyntheticControl,ued,interval_cmp,0.7466666666666667,615.42,20.47
UGNB,0.6,ShapeletSim,ued,interval_cmp,0.6666666666666666,661.6,418.36
UGNB,0.6,Chinatown,ued,interval_cmp,0.9271137026239068,604.6,54.53
UGNB,0.8,ECG200,ued,simple_cmp,0.78,624.61,31.08
UGNB,0.8,TwoLeadECG,ued,simple_cmp,0.6575943810359964,639.48,1315.08
UGNB,0.8,ECGFiveDays,ued,simple_cmp,0.6957026713124274,680.52,2026.11
UGNB,0.8,ItalyPowerDemand,ued,simple_cmp,0.8843537414965986,626.88,375.64
UGNB,0.8,SonyAIBORobotSurface2,ued,simple_cmp,0.7985309548793285,635.99,778.12
UGNB,0.8,SonyAIBORobotSurface1,ued,simple_cmp,0.8186356073211315,623.75,427.56
UGNB,0.8,Plane,ued,simple_cmp,0.8761904761904762,615.86,29.46
UGNB,0.8,Trace,ued,simple_cmp,0.76,623.49,35.0
UGNB,0.8,SmoothSubspace,ued,simple_cmp,0.6733333333333333,616.82,19.43
UGNB,0.8,BME,ued,simple_cmp,0.6733333333333333,655.27,213.54
UGNB,0.8,CBF,ued,simple_cmp,0.9188888888888888,649.61,1058.82
UGNB,0.8,UMD,ued,simple_cmp,0.8819444444444444,652.45,189.47
UGNB,0.8,SyntheticControl,ued,simple_cmp,0.7366666666666667,618.43,27.32
UGNB,0.8,ShapeletSim,ued,simple_cmp,0.6277777777777778,688.61,687.43
UGNB,0.8,Chinatown,ued,simple_cmp,0.9183673469387756,604.16,67.27
UGNB,0.8,ECG200,ued,cdf_cmp,0.78,611.03,16.7
UGNB,0.8,TwoLeadECG,ued,cdf_cmp,0.6180860403863038,648.43,2102.85
UGNB,0.8,ECGFiveDays,ued,cdf_cmp,0.5435540069686411,693.19,1935.15
UGNB,0.8,ItalyPowerDemand,ued,cdf_cmp,0.8707482993197279,611.91,180.8
UGNB,0.8,SonyAIBORobotSurface2,ued,cdf_cmp,0.7869884575026233,655.65,1108.18
UGNB,0.8,SonyAIBORobotSurface1,ued,cdf_cmp,0.8236272878535774,628.04,623.67
UGNB,0.8,Plane,ued,cdf_cmp,0.8285714285714286,627.18,33.08
UGNB,0.8,Trace,ued,cdf_cmp,0.55,610.09,34.06
UGNB,0.8,SmoothSubspace,ued,cdf_cmp,0.5866666666666667,604.9,5.68
UGNB,0.8,BME,ued,cdf_cmp,0.4666666666666667,652.72,267.07
UGNB,0.8,CBF,ued,cdf_cmp,0.7988888888888889,651.46,1256.86
UGNB,0.8,UMD,ued,cdf_cmp,0.7986111111111112,644.79,164.13
UGNB,0.8,SyntheticControl,ued,cdf_cmp,0.1733333333333333,580.74,6.01
UGNB,0.8,ShapeletSim,ued,cdf_cmp,0.5277777777777778,666.93,534.54
UGNB,0.8,Chinatown,ued,cdf_cmp,0.8746355685131195,608.17,136.19
UGNB,0.8,ECG200,ued,interval_cmp,0.78,625.04,26.62
UGNB,0.8,TwoLeadECG,ued,interval_cmp,0.6374012291483757,652.97,1267.74
UGNB,0.8,ECGFiveDays,ued,interval_cmp,0.6713124274099884,687.28,1842.9
UGNB,0.8,ItalyPowerDemand,ued,interval_cmp,0.8775510204081632,631.48,328.44
UGNB,0.8,SonyAIBORobotSurface2,ued,interval_cmp,0.7974816369359916,640.8,708.58
UGNB,0.8,SonyAIBORobotSurface1,ued,interval_cmp,0.8186356073211315,624.74,412.74
UGNB,0.8,Plane,ued,interval_cmp,0.8285714285714286,629.42,31.97
UGNB,0.8,Trace,ued,interval_cmp,0.76,614.02,39.7
UGNB,0.8,SmoothSubspace,ued,interval_cmp,0.6733333333333333,620.06,18.17
UGNB,0.8,BME,ued,interval_cmp,0.5933333333333334,640.61,186.36
UGNB,0.8,CBF,ued,interval_cmp,0.9188888888888888,642.17,848.83
UGNB,0.8,UMD,ued,interval_cmp,0.875,648.55,170.51
UGNB,0.8,SyntheticControl,ued,interval_cmp,0.7366666666666667,620.28,19.29
UGNB,0.8,ShapeletSim,ued,interval_cmp,0.5944444444444444,676.31,532.91
UGNB,0.8,Chinatown,ued,interval_cmp,0.9212827988338192,605.4,48.27
UGNB,1.0,ECG200,ued,simple_cmp,0.8,640.12,31.07
UGNB,1.0,TwoLeadECG,ued,simple_cmp,0.5847234416154522,641.87,1418.07
UGNB,1.0,ECGFiveDays,ued,simple_cmp,0.6666666666666666,673.26,2280.21
UGNB,1.0,ItalyPowerDemand,ued,simple_cmp,0.847424684159378,631.18,383.69
UGNB,1.0,SonyAIBORobotSurface2,ued,simple_cmp,0.7334732423924449,625.1,612.91
UGNB,1.0,SonyAIBORobotSurface1,ued,simple_cmp,0.7587354409317804,620.72,448.3
UGNB,1.0,Plane,ued,simple_cmp,0.8,614.2,14.85
UGNB,1.0,Trace,ued,simple_cmp,0.72,645.89,42.13
UGNB,1.0,SmoothSubspace,ued,simple_cmp,0.6133333333333333,614.42,15.24
UGNB,1.0,BME,ued,simple_cmp,0.6266666666666667,652.27,245.05
UGNB,1.0,CBF,ued,simple_cmp,0.8888888888888888,671.98,1341.33
UGNB,1.0,UMD,ued,simple_cmp,0.8611111111111112,649.96,137.83
UGNB,1.0,SyntheticControl,ued,simple_cmp,0.6566666666666666,631.86,25.4
UGNB,1.0,ShapeletSim,ued,simple_cmp,0.6055555555555555,660.57,503.3
UGNB,1.0,Chinatown,ued,simple_cmp,0.9037900874635568,605.55,58.47
UGNB,1.0,ECG200,ued,cdf_cmp,0.75,618.9,27.0
UGNB,1.0,TwoLeadECG,ued,cdf_cmp,0.5847234416154522,674.37,2068.7
UGNB,1.0,ECGFiveDays,ued,cdf_cmp,0.5876887340301974,684.75,2138.77
UGNB,1.0,ItalyPowerDemand,ued,cdf_cmp,0.8532555879494655,619.88,226.62
UGNB,1.0,SonyAIBORobotSurface2,ued,cdf_cmp,0.7376705141657922,641.44,1020.48
UGNB,1.0,SonyAIBORobotSurface1,ued,cdf_cmp,0.7670549084858569,623.1,655.79
UGNB,1.0,Plane,ued,cdf_cmp,0.7238095238095238,629.26,30.79
UGNB,1.0,Trace,ued,cdf_cmp,0.45,613.71,28.33
UGNB,1.0,SmoothSubspace,ued,cdf_cmp,0.56,600.05,3.23
UGNB,1.0,BME,ued,cdf_cmp,0.5133333333333333,637.21,213.48
UGNB,1.0,CBF,ued,cdf_cmp,0.8011111111111111,653.33,1295.23
UGNB,1.0,UMD,ued,cdf_cmp,0.7013888888888888,658.38,191.49
UGNB,1.0,SyntheticControl,ued,cdf_cmp,0.3466666666666667,593.07,15.68
UGNB,1.0,ShapeletSim,ued,cdf_cmp,0.5444444444444444,662.09,496.87
UGNB,1.0,Chinatown,ued,cdf_cmp,0.8396501457725948,607.26,141.53
UGNB,1.0,ECG200,ued,interval_cmp,0.78,617.91,24.23
UGNB,1.0,TwoLeadECG,ued,interval_cmp,0.5847234416154522,650.89,1262.91
UGNB,1.0,ECGFiveDays,ued,interval_cmp,0.6608594657375145,687.03,1821.04
UGNB,1.0,ItalyPowerDemand,ued,interval_cmp,0.8522837706511176,636.2,352.89
UGNB,1.0,SonyAIBORobotSurface2,ued,interval_cmp,0.7429171038824763,624.41,579.18
UGNB,1.0,SonyAIBORobotSurface1,ued,interval_cmp,0.7637271214642263,622.68,334.69
UGNB,1.0,Plane,ued,interval_cmp,0.8285714285714286,628.94,35.69
UGNB,1.0,Trace,ued,interval_cmp,0.72,616.4,25.24
UGNB,1.0,SmoothSubspace,ued,interval_cmp,0.62,624.47,23.88
UGNB,1.0,BME,ued,interval_cmp,0.5866666666666667,648.72,169.23
UGNB,1.0,CBF,ued,interval_cmp,0.8911111111111111,674.82,979.34
UGNB,1.0,UMD,ued,interval_cmp,0.8611111111111112,638.12,123.78
UGNB,1.0,SyntheticControl,ued,interval_cmp,0.64,619.63,19.14
UGNB,1.0,ShapeletSim,ued,interval_cmp,0.6055555555555555,665.97,421.24
UGNB,1.0,Chinatown,ued,interval_cmp,0.8979591836734694,603.81,49.4
UGNB,1.2,ECG200,ued,simple_cmp,0.8,623.71,20.2
UGNB,1.2,TwoLeadECG,ued,simple_cmp,0.5390693590869183,654.39,1613.98
UGNB,1.2,ECGFiveDays,ued,simple_cmp,0.6236933797909407,681.77,2340.37
UGNB,1.2,ItalyPowerDemand,ued,simple_cmp,0.7725947521865889,640.26,469.14
UGNB,1.2,SonyAIBORobotSurface2,ued,simple_cmp,0.7303252885624344,630.94,705.27
UGNB,1.2,SonyAIBORobotSurface1,ued,simple_cmp,0.7470881863560732,620.34,435.18
UGNB,1.2,Plane,ued,simple_cmp,0.7714285714285715,627.19,24.69
UGNB,1.2,Trace,ued,simple_cmp,0.68,630.02,26.94
UGNB,1.2,SmoothSubspace,ued,simple_cmp,0.6133333333333333,623.37,21.41
UGNB,1.2,BME,ued,simple_cmp,0.62,634.99,166.35
UGNB,1.2,CBF,ued,simple_cmp,0.74,661.44,1079.68
UGNB,1.2,UMD,ued,simple_cmp,0.8402777777777778,640.56,186.41
UGNB,1.2,SyntheticControl,ued,simple_cmp,0.61,619.96,20.27
UGNB,1.2,ShapeletSim,ued,simple_cmp,0.5055555555555555,667.82,535.12
UGNB,1.2,Chinatown,ued,simple_cmp,0.8600583090379009,604.47,74.35
UGNB,1.2,ECG200,ued,cdf_cmp,0.77,611.39,22.89
UGNB,1.2,TwoLeadECG,ued,cdf_cmp,0.52414398595259,677.03,2135.15
UGNB,1.2,ECGFiveDays,ued,cdf_cmp,0.6190476190476191,702.13,2397.74
UGNB,1.2,ItalyPowerDemand,ued,cdf_cmp,0.793974732750243,619.13,232.27
UGNB,1.2,SonyAIBORobotSurface2,ued,cdf_cmp,0.7471143756558237,637.91,1131.34
UGNB,1.2,SonyAIBORobotSurface1,ued,cdf_cmp,0.718801996672213,625.59,774.39
UGNB,1.2,Plane,ued,cdf_cmp,0.6285714285714286,608.6,20.94
UGNB,1.2,Trace,ued,cdf_cmp,0.42,604.7,23.08
UGNB,1.2,SmoothSubspace,ued,cdf_cmp,0.5533333333333333,599.93,5.24
UGNB,1.2,BME,ued,cdf_cmp,0.6133333333333333,654.79,244.99
UGNB,1.2,CBF,ued,cdf_cmp,0.6422222222222222,667.13,1198.15
UGNB,1.2,UMD,ued,cdf_cmp,0.6527777777777778,639.92,172.38
UGNB,1.2,SyntheticControl,ued,cdf_cmp,,,
UGNB,1.2,ShapeletSim,ued,cdf_cmp,0.4666666666666667,703.68,696.35
UGNB,1.2,Chinatown,ued,cdf_cmp,0.7259475218658892,606.18,117.15
UGNB,1.2,ECG200,ued,interval_cmp,0.8,623.38,24.6
UGNB,1.2,TwoLeadECG,ued,interval_cmp,0.5355575065847235,640.31,1346.89
UGNB,1.2,ECGFiveDays,ued,interval_cmp,0.6260162601626016,680.3,2009.58
UGNB,1.2,ItalyPowerDemand,ued,interval_cmp,0.7619047619047619,641.65,497.66
UGNB,1.2,SonyAIBORobotSurface2,ued,interval_cmp,0.7334732423924449,629.38,554.26
UGNB,1.2,SonyAIBORobotSurface1,ued,interval_cmp,0.7470881863560732,623.54,381.27
UGNB,1.2,Plane,ued,interval_cmp,0.7142857142857143,609.67,17.22
UGNB,1.2,Trace,ued,interval_cmp,0.68,636.59,42.75
UGNB,1.2,SmoothSubspace,ued,interval_cmp,0.6133333333333333,618.42,13.99
UGNB,1.2,BME,ued,interval_cmp,0.64,639.8,180.54
UGNB,1.2,CBF,ued,interval_cmp,0.7444444444444445,651.52,866.8
UGNB,1.2,UMD,ued,interval_cmp,0.8402777777777778,639.01,152.15
UGNB,1.2,SyntheticControl,ued,interval_cmp,0.6133333333333333,614.09,14.04
UGNB,1.2,ShapeletSim,ued,interval_cmp,0.5111111111111111,664.91,456.5
UGNB,1.2,Chinatown,ued,interval_cmp,0.8862973760932945,604.02,45.49
UGNB,1.4,ECG200,ued,simple_cmp,0.79,636.35,23.57
UGNB,1.4,TwoLeadECG,ued,simple_cmp,0.5109745390693591,654.94,1852.86
UGNB,1.4,ECGFiveDays,ued,simple_cmp,0.6643437862950058,690.18,2278.33
UGNB,1.4,ItalyPowerDemand,ued,simple_cmp,0.7657920310981535,635.96,460.82
UGNB,1.4,SonyAIBORobotSurface2,ued,simple_cmp,0.6810073452256034,631.11,603.03
UGNB,1.4,SonyAIBORobotSurface1,ued,simple_cmp,0.6522462562396006,627.78,493.27
UGNB,1.4,Plane,ued,simple_cmp,0.6857142857142857,620.96,20.22
UGNB,1.4,Trace,ued,simple_cmp,0.48,625.03,28.44
UGNB,1.4,SmoothSubspace,ued,simple_cmp,0.5866666666666667,614.51,14.15
UGNB,1.4,BME,ued,simple_cmp,0.5533333333333333,639.84,221.4
UGNB,1.4,CBF,ued,simple_cmp,0.8088888888888889,660.13,1157.84
UGNB,1.4,UMD,ued,simple_cmp,0.7361111111111112,644.03,192.44
UGNB,1.4,SyntheticControl,ued,simple_cmp,0.5633333333333334,610.94,14.24
UGNB,1.4,ShapeletSim,ued,simple_cmp,0.5111111111111111,674.68,486.97
UGNB,1.4,Chinatown,ued,simple_cmp,0.8250728862973761,605.05,77.72
UGNB,1.4,ECG200,ued,cdf_cmp,0.74,616.15,25.99
UGNB,1.4,TwoLeadECG,ued,cdf_cmp,0.5215100965759438,684.6,2533.76
UGNB,1.4,ECGFiveDays,ued,cdf_cmp,0.521486643437863,683.4,2253.3
UGNB,1.4,ItalyPowerDemand,ued,cdf_cmp,0.7667638483965015,613.02,205.02
UGNB,1.4,SonyAIBORobotSurface2,ued,cdf_cmp,0.6673662119622246,646.06,1220.05
UGNB,1.4,SonyAIBORobotSurface1,ued,cdf_cmp,0.5873544093178037,630.72,811.8
UGNB,1.4,Plane,ued,cdf_cmp,0.4666666666666667,597.34,11.95
UGNB,1.4,Trace,ued,cdf_cmp,0.44,642.94,53.64
UGNB,1.4,SmoothSubspace,ued,cdf_cmp,0.4666666666666667,599.67,4.44
UGNB,1.4,BME,ued,cdf_cmp,0.66,647.19,181.28
UGNB,1.4,CBF,ued,cdf_cmp,0.6811111111111111,651.96,1232.63
UGNB,1.4,UMD,ued,cdf_cmp,0.625,643.55,171.99
UGNB,1.4,SyntheticControl,ued,cdf_cmp,0.3033333333333333,594.64,12.8
UGNB,1.4,ShapeletSim,ued,cdf_cmp,0.5444444444444444,655.85,550.4
UGNB,1.4,Chinatown,ued,cdf_cmp,0.7959183673469388,611.87,157.55
UGNB,1.4,ECG200,ued,interval_cmp,0.79,618.08,25.69
UGNB,1.4,TwoLeadECG,ued,interval_cmp,0.5118525021949079,656.59,1576.65
UGNB,1.4,ECGFiveDays,ued,interval_cmp,0.6631823461091754,680.31,1956.88
UGNB,1.4,ItalyPowerDemand,ued,interval_cmp,0.7541302235179786,628.4,423.8
UGNB,1.4,SonyAIBORobotSurface2,ued,interval_cmp,0.6810073452256034,637.77,643.04
UGNB,1.4,SonyAIBORobotSurface1,ued,interval_cmp,0.6638935108153078,618.51,422.01
UGNB,1.4,Plane,ued,interval_cmp,0.6095238095238096,612.13,19.55
UGNB,1.4,Trace,ued,interval_cmp,0.48,621.09,42.63
UGNB,1.4,SmoothSubspace,ued,interval_cmp,0.58,624.41,23.34
UGNB,1.4,BME,ued,interval_cmp,0.5733333333333334,641.85,263.04
UGNB,1.4,CBF,ued,interval_cmp,0.7955555555555556,644.92,894.01
UGNB,1.4,UMD,ued,interval_cmp,0.6944444444444444,641.67,155.11
UGNB,1.4,SyntheticControl,ued,interval_cmp,0.5733333333333334,619.29,14.46
UGNB,1.4,ShapeletSim,ued,interval_cmp,0.5111111111111111,650.12,434.98
UGNB,1.4,Chinatown,ued,interval_cmp,0.8221574344023324,605.26,56.08
UGNB,1.6,ECG200,ued,simple_cmp,0.75,622.83,23.83
UGNB,1.6,TwoLeadECG,ued,simple_cmp,0.5171202809482002,668.48,1829.18
UGNB,1.6,ECGFiveDays,ued,simple_cmp,0.5981416957026713,702.02,2553.34
UGNB,1.6,ItalyPowerDemand,ued,simple_cmp,0.7298347910592808,635.1,527.57
UGNB,1.6,SonyAIBORobotSurface2,ued,simple_cmp,0.6379853095487933,629.96,750.4
UGNB,1.6,SonyAIBORobotSurface1,ued,simple_cmp,0.5424292845257903,625.48,520.33
UGNB,1.6,Plane,ued,simple_cmp,0.6095238095238096,625.32,20.64
UGNB,1.6,Trace,ued,simple_cmp,0.5,633.05,35.33
UGNB,1.6,SmoothSubspace,ued,simple_cmp,0.5666666666666667,621.28,20.01
UGNB,1.6,BME,ued,simple_cmp,0.48,651.4,243.29
UGNB,1.6,CBF,ued,simple_cmp,0.6366666666666667,662.99,1245.11
UGNB,1.6,UMD,ued,simple_cmp,0.7361111111111112,641.58,158.57
UGNB,1.6,SyntheticControl,ued,simple_cmp,0.48,626.41,25.62
UGNB,1.6,ShapeletSim,ued,simple_cmp,0.5055555555555555,643.24,336.01
UGNB,1.6,Chinatown,ued,simple_cmp,0.749271137026239,604.34,64.37
UGNB,1.6,ECG200,ued,cdf_cmp,0.68,614.7,17.54
UGNB,1.6,TwoLeadECG,ued,cdf_cmp,0.5074626865671642,661.42,2218.25
UGNB,1.6,ECGFiveDays,ued,cdf_cmp,0.5261324041811847,689.37,2317.36
UGNB,1.6,ItalyPowerDemand,ued,cdf_cmp,0.7366375121477162,613.88,197.85
UGNB,1.6,SonyAIBORobotSurface2,ued,cdf_cmp,0.6180482686253935,651.58,1405.38
UGNB,1.6,SonyAIBORobotSurface1,ued,cdf_cmp,0.5690515806988353,625.97,750.63
UGNB,1.6,Plane,ued,cdf_cmp,0.5238095238095238,612.5,17.86
UGNB,1.6,Trace,ued,cdf_cmp,0.36,611.33,40.76
UGNB,1.6,SmoothSubspace,ued,cdf_cmp,0.5266666666666666,597.29,3.66
UGNB,1.6,BME,ued,cdf_cmp,0.5666666666666667,639.95,197.28
UGNB,1.6,CBF,ued,cdf_cmp,0.6211111111111111,675.42,1520.82
UGNB,1.6,UMD,ued,cdf_cmp,0.5694444444444444,626.35,138.02
UGNB,1.6,SyntheticControl,ued,cdf_cmp,,,
UGNB,1.6,ShapeletSim,ued,cdf_cmp,0.4833333333333333,655.86,459.29
UGNB,1.6,Chinatown,ued,cdf_cmp,0.6559766763848397,606.76,105.46
UGNB,1.6,ECG200,ued,interval_cmp,0.79,634.54,33.1
UGNB,1.6,TwoLeadECG,ued,interval_cmp,0.514486391571554,647.51,1712.33
UGNB,1.6,ECGFiveDays,ued,interval_cmp,0.5818815331010453,671.13,2138.58
UGNB,1.6,ItalyPowerDemand,ued,interval_cmp,0.7269193391642371,638.05,486.95
UGNB,1.6,SonyAIBORobotSurface2,ued,interval_cmp,0.6442812172088143,639.07,736.02
UGNB,1.6,SonyAIBORobotSurface1,ued,interval_cmp,0.5490848585690515,620.33,460.84
UGNB,1.6,Plane,ued,interval_cmp,0.638095238095238,627.03,21.73
UGNB,1.6,Trace,ued,interval_cmp,0.5,636.05,27.27
UGNB,1.6,SmoothSubspace,ued,interval_cmp,0.5733333333333334,614.64,14.91
UGNB,1.6,BME,ued,interval_cmp,0.52,651.4,221.4
UGNB,1.6,CBF,ued,interval_cmp,0.63,655.35,941.19
UGNB,1.6,UMD,ued,interval_cmp,0.7291666666666666,644.19,156.82
UGNB,1.6,SyntheticControl,ued,interval_cmp,0.4666666666666667,610.39,14.54
UGNB,1.6,ShapeletSim,ued,interval_cmp,0.4888888888888889,646.9,404.82
UGNB,1.6,Chinatown,ued,interval_cmp,0.749271137026239,604.07,47.79
UGNB,1.8,ECG200,ued,simple_cmp,0.77,641.58,43.37
UGNB,1.8,TwoLeadECG,ued,simple_cmp,0.5162423178226514,667.41,1728.2
UGNB,1.8,ECGFiveDays,ued,simple_cmp,0.6213704994192799,695.33,2291.83
UGNB,1.8,ItalyPowerDemand,ued,simple_cmp,0.7133138969873664,640.41,538.39
UGNB,1.8,SonyAIBORobotSurface2,ued,simple_cmp,0.6432318992654774,642.9,785.71
UGNB,1.8,SonyAIBORobotSurface1,ued,simple_cmp,0.4825291181364393,631.44,520.86
UGNB,1.8,Plane,ued,simple_cmp,0.5142857142857142,616.61,16.03
UGNB,1.8,Trace,ued,simple_cmp,0.47,630.6,29.4
UGNB,1.8,SmoothSubspace,ued,simple_cmp,0.5266666666666666,621.68,22.46
UGNB,1.8,BME,ued,simple_cmp,0.4733333333333333,646.99,232.65
UGNB,1.8,CBF,ued,simple_cmp,0.67,681.98,1235.02
UGNB,1.8,UMD,ued,simple_cmp,0.6944444444444444,639.18,170.08
UGNB,1.8,SyntheticControl,ued,simple_cmp,0.47,610.65,11.03
UGNB,1.8,ShapeletSim,ued,simple_cmp,0.4944444444444444,632.99,318.22
UGNB,1.8,Chinatown,ued,simple_cmp,0.7317784256559767,605.19,50.43
UGNB,1.8,ECG200,ued,cdf_cmp,0.77,616.97,15.35
UGNB,1.8,TwoLeadECG,ued,cdf_cmp,0.5083406496927129,676.95,2565.72
UGNB,1.8,ECGFiveDays,ued,cdf_cmp,0.5133565621370499,684.73,2272.42
UGNB,1.8,ItalyPowerDemand,ued,cdf_cmp,0.7026239067055393,613.41,225.54
UGNB,1.8,SonyAIBORobotSurface2,ued,cdf_cmp,0.6306400839454355,650.42,1300.6
